time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-09T04:23:16.750Z,35.9,-117.7451667,2.81,1.19,ml,14,107,0.07677,0.17,ci,ci38495991,2019-07-09T04:26:48.911Z,"15km ESE of Little Lake, CA",earthquake,0.31,0.71,0.246,11,automatic,ci,ci
2019-07-09T04:20:43.060Z,35.8916667,-117.6785,8.53,1.32,ml,12,85,0.06058,0.09,ci,ci38495975,2019-07-09T04:24:27.212Z,"21km ESE of Little Lake, CA",earthquake,0.25,0.63,0.468,11,automatic,ci,ci
2019-07-09T04:20:39.603Z,65.4132,-153.4464,6.6,1.1,ml,,,,0.51,ak,ak0198qam1lj,2019-07-30T23:52:45.356Z,"69km WNW of Tanana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-09T04:19:34.080Z,35.757,-117.5425034,7.38,1.25,ml,11,263,0.07373,0.13,ci,ci38495959,2019-07-09T04:23:23.205Z,"13km W of Searles Valley, CA",earthquake,1.96,1.24,0.135,4,automatic,ci,ci
2019-07-09T04:19:05.010Z,35.7695007,-117.4148331,1.38,0.87,ml,13,161,0.1044,0.22,ci,ci38495943,2019-07-09T04:22:57.697Z,"1km WNW of Searles Valley, CA",earthquake,0.71,0.8,0.398,5,automatic,ci,ci
2019-07-09T04:18:03.670Z,35.6361667,-117.4353333,20.53,1.12,ml,10,151,0.05418,0.17,ci,ci38495935,2019-07-09T04:21:43.691Z,"15km S of Searles Valley, CA",earthquake,0.91,0.89,0.115,7,automatic,ci,ci
2019-07-09T04:17:51.390Z,35.6923333,-117.4405,1.74,0.89,ml,11,163,0.1071,0.16,ci,ci38495927,2019-07-09T04:21:29.692Z,"9km SSW of Searles Valley, CA",earthquake,0.62,1.34,0.247,4,automatic,ci,ci
2019-07-09T04:17:14.340Z,66.2794,-157.1503,9.6,0.6,ml,,,,0.4,ak,ak0198qalcj7,2019-07-30T23:52:44.582Z,"71km S of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-09T04:17:10.635Z,61.4041,-150.1335,36.7,1.3,ml,,,,0.43,ak,ak0198qalc6p,2019-07-30T23:52:42.989Z,"16km SW of Big Lake, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-09T04:16:58.058Z,69.1384,-144.6765,8.4,1.5,ml,,,,0.48,ak,ak0198qalbgc,2019-07-30T23:52:43.812Z,"118km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-09T04:16:46.440Z,36.096,-117.8393333,3.91,1.37,ml,11,137,0.02494,0.23,ci,ci38495919,2019-07-09T04:20:24.686Z,"11km ENE of Coso Junction, CA",earthquake,1.17,1.18,0.399,6,automatic,ci,ci
2019-07-09T04:16:17.630Z,35.8093333,-117.6698333,24.95,1.18,ml,18,55,0.05913,0.38,ci,ci38495911,2019-07-09T04:20:10.686Z,"21km N of Ridgecrest, CA",earthquake,1.17,2.16,0.147,15,automatic,ci,ci
2019-07-09T04:16:11.510Z,35.6641667,-117.2873333,4.07,1.03,ml,7,180,0.1622,0.32,ci,ci38495903,2019-07-09T04:19:51.209Z,"14km SE of Trona, CA",earthquake,2.16,5.91,0.138,3,automatic,ci,ci
2019-07-09T04:15:17.630Z,35.8878333,-117.6968333,3.06,1.85,ml,24,47,0.07081,0.15,ci,ci38495895,2019-07-09T04:19:19.678Z,"20km ESE of Little Lake, CA",earthquake,0.22,0.95,0.145,24,automatic,ci,ci
2019-07-09T04:15:12.470Z,35.605,-117.4693333,3.31,0.96,ml,6,120,0.01935,0.12,ci,ci38495887,2019-07-10T22:57:46.417Z,"19km E of Ridgecrest, CA",earthquake,0.46,0.23,0.003,1,reviewed,ci,ci
2019-07-09T04:15:11.440Z,45.3075,-121.7225,3.73,1.06,ml,5,164,,0.06,uw,uw61534191,2019-07-09T21:43:02.990Z,"20km ESE of Mount Hood Village, Oregon",earthquake,0.56,0.63,0.0504425440857097,4,reviewed,uw,uw
2019-07-09T04:14:57.050Z,35.7948333,-117.6471667,9.63,1.35,ml,19,77,0.04544,0.23,ci,ci38495879,2019-07-09T04:18:33.099Z,"20km N of Ridgecrest, CA",earthquake,0.47,0.99,0.183,12,automatic,ci,ci
2019-07-09T04:14:34.900Z,36.0131667,-117.6963333,7.05,1.37,ml,5,183,0.07504,0.17,ci,ci38495863,2019-07-10T23:30:52.682Z,"21km ENE of Little Lake, CA",earthquake,1.37,3.15,0.165,6,reviewed,ci,ci
2019-07-09T04:14:18.950Z,35.7798333,-117.5958333,2.29,1.68,ml,24,126,0.03586,0.19,ci,ci38495871,2019-07-09T04:25:09.060Z,"17km W of Searles Valley, CA",earthquake,0.33,0.5,0.18,26,automatic,ci,ci
2019-07-09T04:13:57.850Z,35.7805,-117.5801667,6.39,1.01,ml,14,131,0.03789,0.23,ci,ci38495855,2019-07-09T04:17:28.967Z,"16km W of Searles Valley, CA",earthquake,0.56,0.96,0.16,12,automatic,ci,ci
2019-07-09T04:13:07.380Z,18.0645,-66.6081,13,1.57,md,3,159,0.0218,0.44,pr,pr2019190002,2019-07-09T08:25:54.885Z,"5km N of Ponce, Puerto Rico",earthquake,6.85,3.36,0.42,2,reviewed,pr,pr
2019-07-09T04:12:42.900Z,35.6803333,-117.5328333,1.76,1.01,ml,8,152,0.1099,0.24,ci,ci38495847,2019-07-09T04:16:27.615Z,"14km ENE of Ridgecrest, CA",earthquake,0.83,1.73,0.086,6,automatic,ci,ci
2019-07-09T04:11:57.310Z,35.8001667,-117.0115,0.2,1.52,ml,9,222,0.4243,0.3,ci,ci38495839,2019-07-09T04:16:00.122Z,"33km E of Trona, CA",earthquake,2.09,31.61,0.389,10,automatic,ci,ci
2019-07-09T04:11:38.640Z,35.9048333,-117.7481667,6.81,1.46,ml,14,64,0.09026,0.15,ci,ci38495831,2019-07-09T04:15:25.118Z,"15km ESE of Little Lake, CA",earthquake,0.36,0.95,0.215,22,automatic,ci,ci
2019-07-09T04:10:12.230Z,55.4446667,-162.054,5.03,0.43,ml,6,229,0.0344,0.25,av,av70838329,2019-07-10T19:13:16.010Z,"51km NE of Cold Bay, Alaska",earthquake,1.09,1.03,0.188,6,reviewed,av,av
2019-07-09T04:09:34.510Z,35.637001,-117.4540024,6.79,0.93,ml,9,104,0.03738,0.05,ci,ci38495823,2019-07-09T04:13:19.054Z,"15km SSW of Searles Valley, CA",earthquake,0.52,0.9,0.186,3,automatic,ci,ci
2019-07-09T04:08:22.400Z,35.8856667,-117.6775,3.23,0.85,ml,11,87,0.06589,0.11,ci,ci38495815,2019-07-09T04:12:07.192Z,"21km ESE of Little Lake, CA",earthquake,0.31,1.63,0.118,7,automatic,ci,ci
2019-07-09T04:07:22.350Z,35.918,-117.2225,7.04,1.46,ml,8,160,0.2906,0.18,ci,ci38495807,2019-07-09T04:11:34.040Z,"22km NE of Trona, CA",earthquake,0.76,31.61,0.264,14,automatic,ci,ci
2019-07-09T04:07:18.600Z,35.8423333,-117.6981667,15.34,0.94,ml,11,97,0.06384,0.35,ci,ci38495799,2019-07-09T04:11:03.875Z,"22km ESE of Little Lake, CA",earthquake,1.02,1.9,0.086,7,automatic,ci,ci
2019-07-09T04:06:43.100Z,17.844,-67.5485,59,1.95,md,3,338,0.468,0.22,pr,pr2019190001,2019-07-09T08:25:19.293Z,"41km WSW of Pole Ojea, Puerto Rico",earthquake,9.77,9.57,0.28,2,reviewed,pr,pr
2019-07-09T04:06:28.555Z,0.4,126.4511,41.45,4.4,mb,,63,0.987,0.56,us,us70004fh7,2019-09-28T20:01:00.040Z,"110km WSW of Kota Ternate, Indonesia",earthquake,4.4,8.2,0.099,29,reviewed,us,us
2019-07-09T04:06:10.500Z,35.8926667,-117.6866667,9.73,1.16,ml,12,86,0.06249,0.2,ci,ci38495791,2019-07-09T04:09:50.517Z,"20km ESE of Little Lake, CA",earthquake,0.73,1.11,0.151,10,automatic,ci,ci
2019-07-09T04:05:38.140Z,35.8951667,-117.6973333,5.77,1.27,ml,18,72,0.06497,0.13,ci,ci38495783,2019-07-09T04:09:16.255Z,"19km ESE of Little Lake, CA",earthquake,0.23,0.86,0.185,12,automatic,ci,ci
2019-07-09T04:04:24.510Z,35.8468333,-117.6861667,4.77,2.17,ml,21,76,0.0745,0.19,ci,ci38495775,2019-07-09T04:13:33.964Z,"22km ESE of Little Lake, CA",earthquake,0.39,0.64,0.111,12,automatic,ci,ci
2019-07-09T04:02:54.100Z,35.9216652,-117.4596634,7.1,3.56,mw,52,49,0.1161,0.2,ci,ci38495767,2019-09-28T20:01:00.040Z,"18km NNW of Searles Valley, CA",earthquake,0.23,1.01,,4,reviewed,ci,ci
2019-07-09T04:02:38.800Z,35.6726667,-117.418,0.3,1.24,ml,14,162,0.09321,0.36,ci,ci38495759,2019-07-09T04:06:28.440Z,"11km S of Searles Valley, CA",earthquake,1.08,31.61,0.129,12,automatic,ci,ci
2019-07-09T04:02:11.540Z,35.7905,-117.6041667,12.88,1.05,ml,15,131,0.02576,0.17,ci,ci38495751,2019-07-09T04:06:00.513Z,"18km W of Searles Valley, CA",earthquake,0.42,0.7,0.211,13,automatic,ci,ci
2019-07-09T04:01:19.670Z,35.9223333,-117.7278333,2.83,1.29,ml,15,57,0.06784,0.17,ci,ci38495743,2019-07-09T04:05:01.003Z,"16km E of Little Lake, CA",earthquake,0.31,0.45,0.122,19,automatic,ci,ci
2019-07-09T03:59:59.460Z,35.6121667,-117.4758333,2.14,2.07,ml,28,65,0.02792,0.22,ci,ci38495727,2019-07-09T04:10:20.483Z,"18km E of Ridgecrest, CA",earthquake,0.35,0.56,0.174,25,automatic,ci,ci
2019-07-09T03:59:43.070Z,35.8531667,-117.7356667,0.68,1.01,ml,9,113,0.1169,0.22,ci,ci38495719,2019-07-09T04:03:23.274Z,"18km ESE of Little Lake, CA",earthquake,0.43,1.55,0.18,5,automatic,ci,ci
2019-07-09T03:59:10.640Z,35.7025,-117.5895,9.95,1.61,ml,22,68,0.1132,0.19,ci,ci38495711,2019-07-09T04:02:58.490Z,"12km NE of Ridgecrest, CA",earthquake,0.32,0.79,0.212,28,automatic,ci,ci
2019-07-09T03:58:29.840Z,35.6233333,-117.4545,4.94,1.18,ml,16,89,0.03728,0.17,ci,ci38495703,2019-07-09T04:02:11.482Z,"17km SSW of Searles Valley, CA",earthquake,0.45,0.55,0.187,16,automatic,ci,ci
2019-07-09T03:58:17.100Z,35.7411667,-117.5621667,9.67,1.28,ml,12,152,0.07977,0.31,ci,ci38495695,2019-07-09T04:01:57.480Z,"15km WSW of Searles Valley, CA",earthquake,1.1,2.29,0.269,5,automatic,ci,ci
2019-07-09T03:57:35.970Z,35.9801667,-117.6741667,1.93,1.6,ml,14,65,0.03754,0.14,ci,ci38495687,2019-07-09T04:01:07.949Z,"22km ENE of Little Lake, CA",earthquake,0.22,0.33,0.146,21,automatic,ci,ci
2019-07-09T03:57:01.500Z,35.8898333,-117.74,7.45,1.24,ml,15,63,0.08358,0.1,ci,ci38495679,2019-07-09T04:00:32.744Z,"16km ESE of Little Lake, CA",earthquake,0.21,0.7,0.222,14,automatic,ci,ci
2019-07-09T03:56:40.260Z,40.2958333,-124.445,19.3,2.28,md,19,257,0.07868,0.06,nc,nc73215601,2019-07-16T03:38:04.653Z,"14km WSW of Petrolia, CA",earthquake,0.6,0.21,0.314,20,reviewed,nc,nc
2019-07-09T03:56:31.110Z,36.2115,-117.8978333,-0.09,1.44,ml,12,194,0.09997,0.3,ci,ci38495671,2019-07-09T04:00:30.779Z,"12km SE of Olancha, CA",earthquake,1.1,31.61,0.161,20,automatic,ci,ci
2019-07-09T03:55:54.610Z,35.8143333,-117.598,11.09,0.94,ml,13,126,0.001459,0.24,ci,ci38495663,2019-07-09T03:59:38.723Z,"18km WNW of Searles Valley, CA",earthquake,0.72,0.84,0.166,11,automatic,ci,ci
2019-07-09T03:55:19.992Z,53.4792,-163.4089,25.2,2.4,ml,,,,0.39,ak,ak0198qa82kf,2019-07-30T23:54:26.267Z,"152km S of False Pass, Alaska",earthquake,,2,,,reviewed,ak,ak
2019-07-09T03:55:16.320Z,36.0921667,-118.07,0.25,1.27,ml,7,272,0.3694,0.31,ci,ci38495655,2019-07-09T03:59:14.226Z,"12km WNW of Coso Junction, CA",earthquake,3.32,31.61,0.253,7,automatic,ci,ci
2019-07-09T03:54:59.480Z,35.755,-117.546,11.21,1.11,ml,15,138,0.07367,0.24,ci,ci38495647,2019-07-09T03:58:42.518Z,"13km W of Searles Valley, CA",earthquake,0.65,0.8,0.12,14,automatic,ci,ci
2019-07-09T03:53:52.975Z,54.1024,-160.9521,24.5,1.9,ml,,,,0.62,ak,ak0198qa7poh,2019-07-30T23:54:25.567Z,"118km SW of Chernabura Island, Alaska",earthquake,,3.9,,,reviewed,ak,ak
2019-07-09T03:51:58.720Z,33.2276667,-116.7375,9.2,1.4,ml,50,31,0.01965,0.23,ci,ci38495639,2019-07-09T04:03:06.310Z,"3km ESE of Lake Henshaw, CA",earthquake,0.25,0.71,0.137,24,automatic,ci,ci
2019-07-09T03:51:44.110Z,35.6665,-117.483,4.71,2.11,ml,25,65,0.0816,0.18,ci,ci38495631,2019-07-09T04:02:22.220Z,"13km SSW of Searles Valley, CA",earthquake,0.3,0.83,0.176,26,automatic,ci,ci
2019-07-09T03:51:38.770Z,35.7638333,-117.5711667,6.61,1.29,ml,16,141,0.05605,0.26,ci,ci38495623,2019-07-09T03:55:24.181Z,"15km W of Searles Valley, CA",earthquake,0.65,1.35,0.227,6,automatic,ci,ci
2019-07-09T03:50:46.970Z,35.9086667,-117.7036667,8.71,2.03,ml,25,45,0.05834,0.11,ci,ci38495615,2019-07-09T19:37:40.178Z,"18km E of Little Lake, CA",earthquake,0.19,0.43,0.162,26,automatic,ci,ci
2019-07-09T03:50:15.700Z,35.9305,-117.5068333,22.46,1.16,ml,8,167,0.128,0.32,ci,ci38495607,2019-07-09T03:53:55.172Z,"20km NNW of Searles Valley, CA",earthquake,2,2.53,0.107,10,automatic,ci,ci
2019-07-09T03:49:28.430Z,35.92,-117.6966667,2.83,1.64,ml,19,64,0.04676,0.15,ci,ci38495599,2019-07-09T03:53:17.169Z,"19km E of Little Lake, CA",earthquake,0.32,0.76,0.176,24,automatic,ci,ci
2019-07-09T03:49:10.091Z,38.4331,20.4237,10,3.4,ml,,107,1.367,1.02,us,us70004fgt,2019-09-28T20:00:59.040Z,"25km N of Lixourion, Greece",earthquake,5.5,2,0.066,30,reviewed,us,us
2019-07-09T03:49:04.310Z,35.6851667,-117.5688333,2.53,1,ml,8,139,0.1313,0.27,ci,ci38495591,2019-07-09T03:52:53.684Z,"12km NE of Ridgecrest, CA",earthquake,0.91,1.34,0.294,8,automatic,ci,ci
2019-07-09T03:46:57.950Z,35.9078333,-117.6638333,2.89,0.93,ml,11,85,0.05759,0.13,ci,ci38495575,2019-07-09T03:50:44.244Z,"22km E of Little Lake, CA",earthquake,0.32,0.5,0.162,7,automatic,ci,ci
2019-07-09T03:45:59.560Z,35.9138333,-117.6676667,2.71,2.3,ml,28,52,0.03678,0.15,ci,ci38495567,2019-07-09T03:56:51.730Z,"22km E of Little Lake, CA",earthquake,0.2,0.33,0.134,25,automatic,ci,ci
2019-07-09T03:45:45.330Z,38.771,-111.5186667,5.98,1.04,md,4,305,0.0748,0.05,uu,uu60330567,2019-07-09T20:44:01.180Z,"36km SE of Salina, Utah",earthquake,1.13,1.79,0.153,3,reviewed,uu,uu
2019-07-09T03:45:11.270Z,35.7733333,-117.5813333,16.23,1.12,ml,12,149,0.04431,0.18,ci,ci38495559,2019-07-09T03:48:55.127Z,"16km W of Searles Valley, CA",earthquake,0.81,1.34,0.144,7,automatic,ci,ci
2019-07-09T03:44:43.010Z,35.8788333,-117.5916667,6.34,1.15,ml,10,158,0.05733,0.35,ci,ci38495551,2019-07-09T03:48:24.137Z,"21km NW of Searles Valley, CA",earthquake,1.1,1.42,0.229,12,automatic,ci,ci
2019-07-09T03:43:55.270Z,35.9681667,-117.6738333,0.71,1.64,ml,18,59,0.02777,0.18,ci,ci38495543,2019-07-09T03:47:45.135Z,"21km E of Little Lake, CA",earthquake,0.33,0.51,0.187,25,automatic,ci,ci
2019-07-09T03:42:38.940Z,35.8696667,-117.7056667,3.62,1.36,ml,16,58,0.07767,0.15,ci,ci38495535,2019-07-09T03:46:18.733Z,"20km ESE of Little Lake, CA",earthquake,0.3,0.77,0.15,20,automatic,ci,ci
2019-07-09T03:41:51.510Z,45.0316667,-112.8985,6.44,1.64,ml,10,138,0.207,0.12,mb,mb80351319,2019-07-09T13:51:38.050Z,"29km SW of Dillon, Montana",earthquake,0.65,3.62,0.177,6,reviewed,mb,mb
2019-07-09T03:41:28.960Z,35.7875,-117.6088333,3.74,1.89,ml,26,58,0.02964,0.21,ci,ci38495527,2019-07-09T03:45:25.116Z,"19km W of Searles Valley, CA",earthquake,0.31,0.63,0.19,26,automatic,ci,ci
2019-07-09T03:40:23.430Z,35.6666667,-117.4768333,4.16,1.6,ml,16,110,0.08088,0.23,ci,ci38495519,2019-07-09T03:44:20.110Z,"13km SSW of Searles Valley, CA",earthquake,0.59,1.21,0.106,13,automatic,ci,ci
2019-07-09T03:39:56.930Z,35.8905,-117.739,1.12,1.42,ml,18,62,0.08443,0.19,ci,ci38495511,2019-07-09T03:43:40.105Z,"16km ESE of Little Lake, CA",earthquake,0.29,0.46,0.174,22,automatic,ci,ci
2019-07-09T03:39:08.650Z,35.8673325,-117.7108307,8.83,2,ml,36,32,0.07327,0.13,ci,ci38495503,2019-07-09T03:50:01.740Z,"19km ESE of Little Lake, CA",earthquake,0.25,0.54,0.321,23,automatic,ci,ci
2019-07-09T03:38:29.100Z,35.597,-117.3905,8,1.25,ml,13,159,0.05937,0.23,ci,ci38495495,2019-07-09T03:42:10.996Z,"19km S of Trona, CA",earthquake,0.63,0.89,0.178,17,automatic,ci,ci
2019-07-09T03:37:41.011Z,65.4256,-153.3582,7,0.6,ml,,,,0.5,ak,ak0198qa49an,2019-07-30T23:52:42.174Z,"66km WNW of Tanana, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-09T03:37:06.290Z,38.8313333,-122.8478333,1.92,0.12,md,19,69,0.00801,0.03,nc,nc73215596,2019-07-09T15:30:04.065Z,"10km NW of The Geysers, CA",earthquake,0.16,0.36,,1,reviewed,nc,nc
2019-07-09T03:37:04.410Z,35.635,-117.446,1.46,1.54,ml,17,133,0.05016,0.2,ci,ci38495487,2019-07-09T03:40:53.083Z,"15km SSW of Searles Valley, CA",earthquake,0.48,0.78,0.104,11,automatic,ci,ci
2019-07-09T03:36:37.300Z,38.8063316,-122.7541656,0.22,0.76,md,10,113,0.01638,0.02,nc,nc73215591,2019-07-09T04:02:03.739Z,"3km WSW of Cobb, CA",earthquake,0.25,0.67,0.13,4,automatic,nc,nc
2019-07-09T03:36:36.480Z,35.6691667,-117.5038333,6.21,1.54,ml,24,81,0.08919,0.2,ci,ci38495479,2019-07-09T03:40:19.079Z,"14km SW of Searles Valley, CA",earthquake,0.36,1.17,0.118,23,automatic,ci,ci
2019-07-09T03:36:19.610Z,35.8501667,-117.701,8.96,1.23,ml,13,83,0.06647,0.35,ci,ci38495471,2019-07-09T03:40:07.141Z,"21km ESE of Little Lake, CA",earthquake,0.9,2.81,0.11,12,automatic,ci,ci
2019-07-09T03:36:01.650Z,35.8215,-117.7086667,9.44,1.21,ml,10,102,0.04748,0.19,ci,ci38495463,2019-07-09T03:39:52.242Z,"22km NNE of Inyokern, CA",earthquake,0.71,1.58,0.129,9,automatic,ci,ci
2019-07-09T03:35:30.710Z,35.7625,-117.5668333,11.19,1.71,ml,26,74,0.05869,0.13,ci,ci38495447,2019-07-09T03:39:24.073Z,"15km W of Searles Valley, CA",earthquake,0.24,0.39,0.174,26,automatic,ci,ci
2019-07-09T03:35:16.710Z,35.746,-117.5888333,7.71,1.72,ml,8,170,0.06995,0.13,ci,ci38495455,2019-07-09T03:39:34.901Z,"16km NNE of Ridgecrest, CA",earthquake,2.19,1.43,0.534,8,automatic,ci,ci
2019-07-09T03:34:06.448Z,61.3992,-150.066,38.2,1.2,ml,,,,0.6,ak,ak0198qa3jg7,2019-07-30T23:52:41.471Z,"14km SSW of Big Lake, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-07-09T03:34:00.360Z,35.771,-117.5715,9.28,1.29,ml,5,230,0.1487,0.13,ci,ci38495439,2019-07-10T23:25:46.650Z,"15km W of Searles Valley, CA",earthquake,0.87,1.96,0.15,5,reviewed,ci,ci
2019-07-09T03:33:17.816Z,60.7545,-147.2452,12.9,1.6,ml,,,,0.6,ak,ak0198qa3ckd,2019-07-30T23:52:40.643Z,"64km SW of Valdez, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-09T03:32:05.910Z,35.8046667,-117.62,15.16,1.67,ml,12,84,0.02136,0.32,ci,ci38495431,2019-07-09T03:35:48.056Z,"20km WNW of Searles Valley, CA",earthquake,1.06,1.69,0.129,5,automatic,ci,ci
2019-07-09T03:31:15.640Z,35.5386667,-117.3223333,2.61,2.44,ml,30,79,0.03704,0.24,ci,ci38495423,2019-07-09T03:35:00.640Z,"26km SSE of Trona, CA",earthquake,0.37,0.64,0.162,25,automatic,ci,ci
2019-07-09T03:30:50.120Z,35.6776667,-117.4855,1.39,1.31,ml,13,145,0.09293,0.29,ci,ci38495415,2019-07-09T03:34:29.267Z,"12km SW of Searles Valley, CA",earthquake,1.11,1.02,0.335,4,automatic,ci,ci
2019-07-09T03:30:19.430Z,35.8145,-117.587,14.32,1.94,ml,9,233,0.008631,0.16,ci,ci38495407,2019-07-11T00:23:43.055Z,"17km WNW of Searles Valley, CA",earthquake,1.1,0.73,0.123,40,reviewed,ci,ci
2019-07-09T03:29:54.200Z,35.8571663,-117.6896667,9.79,1.52,ml,16,56,0.07802,0.12,ci,ci38495391,2019-07-09T03:33:34.465Z,"22km ESE of Little Lake, CA",earthquake,0.33,0.61,0.206,5,automatic,ci,ci
2019-07-09T03:29:12.100Z,35.8748333,-117.6885,8.31,1.93,ml,29,46,0.07921,0.15,ci,ci38495375,2019-07-09T03:40:24.550Z,"21km ESE of Little Lake, CA",earthquake,0.21,0.52,0.204,25,automatic,ci,ci
2019-07-09T03:28:30.090Z,35.8675,-117.676,9.48,1.12,ml,11,87,0.08207,0.13,ci,ci38495367,2019-07-09T03:32:13.906Z,"22km ESE of Little Lake, CA",earthquake,0.36,0.77,0.203,10,automatic,ci,ci
2019-07-09T03:28:17.370Z,35.8856667,-117.7305,6.78,1.07,ml,11,66,0.08186,0.05,ci,ci38495359,2019-07-09T03:31:59.906Z,"17km ESE of Little Lake, CA",earthquake,0.17,0.47,0.16,8,automatic,ci,ci
2019-07-09T03:27:38.490Z,35.9268333,-117.4925,20.7,1.54,ml,13,215,0.08907,0.28,ci,ci38495351,2019-07-09T03:31:26.001Z,"19km NNW of Searles Valley, CA",earthquake,1.69,1.2,0.215,25,automatic,ci,ci
2019-07-09T03:27:22.180Z,35.6766667,-117.4015,8.77,1,ml,8,178,0.1027,0.15,ci,ci38495343,2019-07-09T03:31:04.977Z,"10km SSW of Trona, CA",earthquake,1.5,2.41,0.313,6,automatic,ci,ci
2019-07-09T03:25:51.730Z,35.6268333,-117.5831667,8.01,1.01,ml,11,102,0.1065,0.19,ci,ci38495335,2019-07-09T03:29:34.912Z,"8km E of Ridgecrest, CA",earthquake,0.52,1.78,0.228,10,automatic,ci,ci
2019-07-09T03:23:46.020Z,35.8066667,-117.5453333,6.75,1.39,ml,19,139,0.04337,0.25,ci,ci38495327,2019-07-09T03:27:19.900Z,"14km WNW of Searles Valley, CA",earthquake,0.6,0.94,0.171,19,automatic,ci,ci
2019-07-09T03:22:25.060Z,35.6516667,-117.471,7.56,1.02,ml,11,146,0.06542,0.23,ci,ci38495319,2019-07-09T03:26:04.891Z,"14km SSW of Searles Valley, CA",earthquake,1.01,2.16,0.106,7,automatic,ci,ci
2019-07-09T03:21:50.470Z,36.121666,-117.8270035,0.26,1.27,ml,15,151,0.02292,0.18,ci,ci38495311,2019-07-09T03:25:39.890Z,"14km NE of Coso Junction, CA",earthquake,0.61,0.7,0.273,6,automatic,ci,ci
2019-07-09T03:21:23.050Z,35.6753333,-117.438,17.96,1.38,ml,9,178,0.09081,0.35,ci,ci38495303,2019-07-09T03:25:14.407Z,"11km SSW of Searles Valley, CA",earthquake,1.73,2.62,0.154,15,automatic,ci,ci
2019-07-09T03:21:11.610Z,35.6218333,-117.4373333,5.19,1.16,ml,8,150,0.04066,0.22,ci,ci38495295,2019-07-09T03:24:55.903Z,"16km S of Searles Valley, CA",earthquake,2.21,2.04,0.336,8,automatic,ci,ci
2019-07-09T03:20:42.610Z,35.6991667,-117.5435,2.64,1.16,ml,15,132,0.1243,0.22,ci,ci38495287,2019-07-09T03:24:16.885Z,"15km WSW of Searles Valley, CA",earthquake,0.43,0.69,0.136,14,automatic,ci,ci
2019-07-09T03:19:14.260Z,35.7448333,-117.5725,10.9,1.15,ml,16,149,0.07362,0.16,ci,ci38495271,2019-07-09T03:22:55.509Z,"15km W of Searles Valley, CA",earthquake,0.41,0.61,0.178,15,automatic,ci,ci
2019-07-09T03:18:49.460Z,35.908,-117.68,11.35,1.08,ml,7,125,0.06931,0.2,ci,ci38495263,2019-07-09T03:22:21.951Z,"21km E of Little Lake, CA",earthquake,0.95,1.96,0.173,9,automatic,ci,ci
2019-07-09T03:17:56.830Z,35.6743333,-117.4573333,4.85,1.58,ml,22,115,0.08773,0.22,ci,ci38495255,2019-07-09T03:21:55.865Z,"11km SSW of Searles Valley, CA",earthquake,0.45,1.15,0.147,24,automatic,ci,ci
2019-07-09T03:15:36.740Z,35.6111667,-117.4066667,9.67,1.32,ml,14,175,0.05152,0.2,ci,ci38495247,2019-07-09T03:19:18.973Z,"17km S of Trona, CA",earthquake,0.78,0.93,0.225,12,automatic,ci,ci
2019-07-09T03:15:03.115Z,60.228,-151.763,65.9,1.3,ml,,,,0.31,ak,ak0198q9zglp,2019-07-30T23:52:38.917Z,"29km WSW of Cohoe, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-09T03:14:28.860Z,35.9313316,-117.6740036,2.07,1.31,ml,22,66,0.05884,0.21,ci,ci38495239,2019-07-09T03:18:11.809Z,"21km E of Little Lake, CA",earthquake,0.38,0.47,0.173,5,automatic,ci,ci
2019-07-09T03:13:39.189Z,69.1072,-144.6224,8,1.2,ml,,,,0.49,ak,ak0198q9z44c,2019-07-30T23:52:39.714Z,"115km NNE of Arctic Village, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-07-09T03:13:32.480Z,35.7783333,-117.5825,5.97,1.84,ml,20,73,0.03927,0.17,ci,ci38495231,2019-07-09T03:17:18.806Z,"16km W of Searles Valley, CA",earthquake,0.35,0.71,0.179,26,automatic,ci,ci
2019-07-09T03:13:04.300Z,36.0441667,-117.8451667,1.63,1.61,ml,18,124,0.05163,0.18,ci,ci38495223,2019-07-09T03:16:46.858Z,"9km E of Coso Junction, CA",earthquake,0.29,0.47,0.196,22,automatic,ci,ci
2019-07-09T03:12:28.940Z,35.8713333,-117.7135,4.4,1.67,ml,22,53,0.07528,0.18,ci,ci38495215,2019-07-09T03:16:13.977Z,"19km ESE of Little Lake, CA",earthquake,0.3,0.64,0.17,25,automatic,ci,ci
2019-07-09T03:11:47.524Z,-30.3684,-177.876,35,5.2,mb,,72,1.12,0.87,us,us70004fg8,2019-09-28T20:00:59.040Z,"122km S of Raoul Island, New Zealand",earthquake,9.6,1.9,0.042,190,reviewed,us,us
